"Lambda,Intensity"
"2.154e+02,1.391e-25"
"2.154e+02,1.437e-25"
"2.154e+02,1.486e-25"
"2.155e+02,1.537e-25"
"2.155e+02,1.590e-25"
"2.155e+02,1.646e-25"
"2.155e+02,1.706e-25"
"2.155e+02,1.769e-25"
"2.156e+02,1.835e-25"
"2.156e+02,1.905e-25"
"2.156e+02,1.979e-25"
"2.156e+02,2.058e-25"
"2.156e+02,2.141e-25"
"2.157e+02,2.230e-25"
"2.157e+02,2.325e-25"
"2.157e+02,2.425e-25"
"2.157e+02,2.533e-25"
"2.157e+02,2.647e-25"
"2.158e+02,2.770e-25"
"2.158e+02,2.902e-25"
"2.158e+02,3.043e-25"
"2.158e+02,3.195e-25"
"2.158e+02,3.360e-25"
"2.159e+02,3.537e-25"
"2.159e+02,3.729e-25"
"2.159e+02,3.937e-25"
"2.159e+02,4.163e-25"
"2.159e+02,4.410e-25"
"2.160e+02,4.680e-25"
"2.160e+02,4.977e-25"
"2.160e+02,5.303e-25"
"2.160e+02,5.663e-25"
"2.160e+02,6.062e-25"
"2.161e+02,6.506e-25"
"2.161e+02,7.003e-25"
"2.161e+02,7.561e-25"
"2.161e+02,8.192e-25"
"2.161e+02,8.909e-25"
"2.162e+02,9.729e-25"
"2.162e+02,1.068e-24"
"2.162e+02,1.178e-24"
"2.162e+02,1.307e-24"
"2.162e+02,1.460e-24"
"2.163e+02,1.644e-24"
"2.163e+02,1.867e-24"
"2.163e+02,2.139e-24"
"2.163e+02,2.476e-24"
"2.163e+02,2.894e-24"
"2.164e+02,3.415e-24"
"2.164e+02,4.065e-24"
"2.164e+02,4.870e-24"
"2.164e+02,5.858e-24"
"2.164e+02,7.053e-24"
"2.165e+02,8.470e-24"
"2.165e+02,1.011e-23"
"2.165e+02,1.195e-23"
"2.165e+02,1.396e-23"
"2.165e+02,1.605e-23"
"2.166e+02,1.813e-23"
"2.166e+02,2.008e-23"
"2.166e+02,2.178e-23"
"2.166e+02,2.309e-23"
"2.166e+02,2.393e-23"
"2.167e+02,2.421e-23"
"2.167e+02,2.393e-23"
"2.167e+02,2.309e-23"
"2.167e+02,2.178e-23"
"2.167e+02,2.008e-23"
"2.168e+02,1.813e-23"
"2.168e+02,1.605e-23"
"2.168e+02,1.396e-23"
"2.168e+02,1.195e-23"
"2.168e+02,1.011e-23"
"2.169e+02,8.470e-24"
"2.169e+02,7.053e-24"
"2.169e+02,5.858e-24"
"2.169e+02,4.870e-24"
"2.169e+02,4.065e-24"
"2.170e+02,3.415e-24"
"2.170e+02,2.894e-24"
"2.170e+02,2.476e-24"
"2.170e+02,2.139e-24"
"2.170e+02,1.867e-24"
"2.171e+02,1.644e-24"
"2.171e+02,1.460e-24"
"2.171e+02,1.307e-24"
"2.171e+02,1.178e-24"
"2.171e+02,1.068e-24"
"2.172e+02,9.729e-25"
"2.172e+02,8.909e-25"
"2.172e+02,8.192e-25"
"2.172e+02,7.561e-25"
"2.172e+02,7.003e-25"
"2.173e+02,6.506e-25"
"2.173e+02,6.062e-25"
"2.173e+02,5.663e-25"
"2.173e+02,5.303e-25"
"2.173e+02,4.977e-25"
"2.174e+02,4.680e-25"
"2.174e+02,4.410e-25"
"2.174e+02,4.163e-25"
"2.174e+02,3.937e-25"
"2.174e+02,3.729e-25"
"2.175e+02,3.537e-25"
"2.175e+02,3.360e-25"
"2.175e+02,3.195e-25"
"2.175e+02,3.043e-25"
"2.175e+02,2.902e-25"
"2.176e+02,2.770e-25"
"2.176e+02,2.647e-25"
"2.176e+02,2.533e-25"
"2.176e+02,2.425e-25"
"2.176e+02,2.325e-25"
"2.177e+02,2.230e-25"
"2.177e+02,2.141e-25"
"2.177e+02,2.058e-25"
"2.177e+02,1.979e-25"
"2.177e+02,1.905e-25"
"2.178e+02,1.835e-25"
"2.178e+02,1.769e-25"
"2.178e+02,1.706e-25"
"2.178e+02,1.646e-25"
"2.178e+02,1.590e-25"
"2.179e+02,1.537e-25"
"2.179e+02,1.486e-25"
"2.179e+02,1.437e-25"
"2.179e+02,1.391e-25"
"2.179e+02,1.348e-25"
"2.180e+02,1.306e-25"
"2.180e+02,1.266e-25"
"2.180e+02,1.228e-25"
"2.180e+02,1.192e-25"
"2.180e+02,1.157e-25"
"2.181e+02,1.124e-25"
"2.181e+02,1.092e-25"
"2.181e+02,1.061e-25"
"2.181e+02,1.032e-25"
"2.181e+02,1.004e-25"
"2.182e+02,9.772e-26"
"2.182e+02,9.514e-26"
"2.182e+02,9.265e-26"
"2.182e+02,9.027e-26"
"2.182e+02,8.798e-26"
"2.183e+02,8.577e-26"
"2.183e+02,8.364e-26"
"2.183e+02,8.160e-26"
"2.183e+02,7.963e-26"
"2.183e+02,7.772e-26"
"2.184e+02,7.589e-26"
"2.184e+02,7.412e-26"
"2.184e+02,7.241e-26"
"2.184e+02,7.076e-26"
"2.184e+02,6.917e-26"
"2.185e+02,6.763e-26"
"2.185e+02,6.614e-26"
"2.185e+02,6.471e-26"
"2.185e+02,6.332e-26"
"2.185e+02,6.199e-26"
"2.186e+02,6.070e-26"
"2.186e+02,5.949e-26"
"2.186e+02,5.834e-26"
"2.186e+02,5.728e-26"
"2.186e+02,5.633e-26"
"2.187e+02,5.552e-26"
"2.187e+02,5.487e-26"
"2.187e+02,5.443e-26"
"2.187e+02,5.423e-26"
"2.187e+02,5.429e-26"
"2.188e+02,5.461e-26"
"2.188e+02,5.520e-26"
"2.188e+02,5.602e-26"
"2.188e+02,5.703e-26"
"2.188e+02,5.816e-26"
"2.189e+02,5.933e-26"
"2.189e+02,6.046e-26"
"2.189e+02,6.150e-26"
"2.189e+02,6.239e-26"
"2.189e+02,6.310e-26"
"2.190e+02,6.360e-26"
"2.190e+02,6.392e-26"
"2.190e+02,6.408e-26"
"2.190e+02,6.409e-26"
"2.190e+02,6.399e-26"
"2.191e+02,6.382e-26"
"2.191e+02,6.360e-26"
"2.191e+02,6.335e-26"
"2.191e+02,6.308e-26"
"2.191e+02,6.282e-26"
"2.192e+02,6.256e-26"
"2.192e+02,6.232e-26"
"2.192e+02,6.209e-26"
"2.192e+02,6.188e-26"
"2.192e+02,6.168e-26"
"2.193e+02,6.150e-26"
"2.193e+02,6.134e-26"
"2.193e+02,6.119e-26"
"2.193e+02,6.106e-26"
"2.193e+02,6.095e-26"
"2.194e+02,6.085e-26"
"2.194e+02,6.077e-26"
"2.194e+02,6.071e-26"
"2.194e+02,6.066e-26"
"2.194e+02,6.063e-26"
"2.195e+02,6.061e-26"
"2.195e+02,6.061e-26"
"2.195e+02,6.062e-26"
"2.195e+02,6.065e-26"
"2.195e+02,6.069e-26"
"2.196e+02,6.075e-26"
"2.196e+02,6.083e-26"
"2.196e+02,6.092e-26"
"2.196e+02,6.102e-26"
"2.196e+02,6.114e-26"
"2.197e+02,6.128e-26"
"2.197e+02,6.143e-26"
"2.197e+02,6.159e-26"
"2.197e+02,6.178e-26"
"2.197e+02,6.197e-26"
"2.198e+02,6.219e-26"
"2.198e+02,6.242e-26"
"2.198e+02,6.266e-26"
"2.198e+02,6.292e-26"
"2.198e+02,6.320e-26"
"2.199e+02,6.349e-26"
"2.199e+02,6.380e-26"
"2.199e+02,6.413e-26"
"2.199e+02,6.447e-26"
"2.199e+02,6.483e-26"
"2.200e+02,6.521e-26"
"2.200e+02,6.560e-26"
"2.200e+02,6.602e-26"
"2.200e+02,6.645e-26"
"2.200e+02,6.690e-26"
"2.201e+02,6.737e-26"
"2.201e+02,6.785e-26"
"2.201e+02,6.836e-26"
"2.201e+02,6.889e-26"
"2.201e+02,6.944e-26"
"2.202e+02,7.000e-26"
"2.202e+02,7.059e-26"
"2.202e+02,7.120e-26"
"2.202e+02,7.183e-26"
"2.202e+02,7.249e-26"
"2.203e+02,7.317e-26"
"2.203e+02,7.387e-26"
"2.203e+02,7.459e-26"
"2.203e+02,7.534e-26"
"2.203e+02,7.611e-26"
"2.204e+02,7.691e-26"
"2.204e+02,7.772e-26"
"2.204e+02,7.855e-26"
"2.204e+02,7.940e-26"
"2.204e+02,8.024e-26"
"2.205e+02,8.107e-26"
"2.205e+02,8.187e-26"
"2.205e+02,8.264e-26"
"2.205e+02,8.334e-26"
"2.205e+02,8.396e-26"
"2.206e+02,8.450e-26"
"2.206e+02,8.494e-26"
"2.206e+02,8.530e-26"
"2.206e+02,8.560e-26"
"2.206e+02,8.586e-26"
"2.207e+02,8.613e-26"
"2.207e+02,8.645e-26"
"2.207e+02,8.687e-26"
"2.207e+02,8.743e-26"
"2.207e+02,8.815e-26"
"2.208e+02,8.906e-26"
"2.208e+02,9.015e-26"
"2.208e+02,9.143e-26"
"2.208e+02,9.288e-26"
"2.208e+02,9.449e-26"
"2.209e+02,9.624e-26"
"2.209e+02,9.810e-26"
"2.209e+02,1.001e-25"
"2.209e+02,1.021e-25"
"2.209e+02,1.043e-25"
"2.210e+02,1.065e-25"
"2.210e+02,1.088e-25"
"2.210e+02,1.112e-25"
"2.210e+02,1.137e-25"
"2.210e+02,1.162e-25"
"2.211e+02,1.189e-25"
"2.211e+02,1.216e-25"
"2.211e+02,1.245e-25"
"2.211e+02,1.274e-25"
"2.211e+02,1.304e-25"
"2.212e+02,1.336e-25"
"2.212e+02,1.369e-25"
"2.212e+02,1.402e-25"
"2.212e+02,1.438e-25"
"2.212e+02,1.474e-25"
"2.213e+02,1.512e-25"
"2.213e+02,1.552e-25"
"2.213e+02,1.593e-25"
"2.213e+02,1.635e-25"
"2.213e+02,1.680e-25"
"2.214e+02,1.726e-25"
"2.214e+02,1.774e-25"
"2.214e+02,1.824e-25"
"2.214e+02,1.877e-25"
"2.214e+02,1.931e-25"
"2.215e+02,1.988e-25"
"2.215e+02,2.048e-25"
"2.215e+02,2.111e-25"
"2.215e+02,2.176e-25"
"2.215e+02,2.244e-25"
"2.216e+02,2.316e-25"
"2.216e+02,2.391e-25"
"2.216e+02,2.471e-25"
"2.216e+02,2.554e-25"
"2.216e+02,2.641e-25"
"2.217e+02,2.733e-25"
"2.217e+02,2.830e-25"
"2.217e+02,2.932e-25"
"2.217e+02,3.040e-25"
"2.217e+02,3.154e-25"
"2.218e+02,3.274e-25"
"2.218e+02,3.402e-25"
"2.218e+02,3.537e-25"
"2.218e+02,3.680e-25"
"2.218e+02,3.833e-25"
"2.219e+02,3.995e-25"
"2.219e+02,4.168e-25"
"2.219e+02,4.353e-25"
"2.219e+02,4.550e-25"
"2.219e+02,4.761e-25"
"2.220e+02,4.988e-25"
"2.220e+02,5.231e-25"
"2.220e+02,5.492e-25"
"2.220e+02,5.774e-25"
"2.220e+02,6.079e-25"
"2.221e+02,6.409e-25"
"2.221e+02,6.766e-25"
"2.221e+02,7.156e-25"
"2.221e+02,7.580e-25"
"2.221e+02,8.044e-25"
"2.222e+02,8.554e-25"
"2.222e+02,9.114e-25"
"2.222e+02,9.733e-25"
"2.222e+02,1.042e-24"
"2.222e+02,1.118e-24"
"2.223e+02,1.204e-24"
"2.223e+02,1.300e-24"
"2.223e+02,1.408e-24"
"2.223e+02,1.531e-24"
"2.223e+02,1.672e-24"
"2.224e+02,1.835e-24"
"2.224e+02,2.024e-24"
"2.224e+02,2.246e-24"
"2.224e+02,2.510e-24"
"2.224e+02,2.825e-24"
"2.225e+02,3.208e-24"
"2.225e+02,3.677e-24"
"2.225e+02,4.255e-24"
"2.225e+02,4.974e-24"
"2.225e+02,5.870e-24"
"2.226e+02,6.987e-24"
"2.226e+02,8.371e-24"
"2.226e+02,1.007e-23"
"2.226e+02,1.212e-23"
"2.226e+02,1.456e-23"
"2.227e+02,1.738e-23"
"2.227e+02,2.055e-23"
"2.227e+02,2.399e-23"
"2.227e+02,2.758e-23"
"2.227e+02,3.116e-23"
"2.228e+02,3.451e-23"
"2.228e+02,3.743e-23"
"2.228e+02,3.969e-23"
"2.228e+02,4.113e-23"
"2.228e+02,4.162e-23"
"2.229e+02,4.113e-23"
"2.229e+02,3.969e-23"
"2.229e+02,3.743e-23"
"2.229e+02,3.451e-23"
"2.229e+02,3.116e-23"
"2.230e+02,2.758e-23"
"2.230e+02,2.399e-23"
"2.230e+02,2.055e-23"
"2.230e+02,1.738e-23"
"2.230e+02,1.456e-23"
"2.231e+02,1.212e-23"
"2.231e+02,1.007e-23"
"2.231e+02,8.371e-24"
"2.231e+02,6.987e-24"
"2.231e+02,5.870e-24"
"2.232e+02,4.974e-24"
"2.232e+02,4.255e-24"
"2.232e+02,3.677e-24"
"2.232e+02,3.208e-24"
"2.232e+02,2.825e-24"
"2.233e+02,2.510e-24"
"2.233e+02,2.246e-24"
"2.233e+02,2.024e-24"
"2.233e+02,1.835e-24"
"2.233e+02,1.672e-24"
"2.234e+02,1.531e-24"
"2.234e+02,1.408e-24"
"2.234e+02,1.300e-24"
"2.234e+02,1.204e-24"
"2.234e+02,1.118e-24"
"2.235e+02,1.042e-24"
"2.235e+02,9.733e-25"
"2.235e+02,9.114e-25"
"2.235e+02,8.554e-25"
"2.235e+02,8.044e-25"
"2.236e+02,7.580e-25"
"2.236e+02,7.156e-25"
"2.236e+02,6.766e-25"
"2.236e+02,6.409e-25"
"2.236e+02,6.079e-25"
"2.237e+02,5.774e-25"
"2.237e+02,5.492e-25"
"2.237e+02,5.231e-25"
"2.237e+02,4.988e-25"
"2.237e+02,4.761e-25"
"2.238e+02,4.550e-25"
"2.238e+02,4.353e-25"
"2.238e+02,4.168e-25"
"2.238e+02,3.995e-25"
"2.238e+02,3.833e-25"
"2.239e+02,3.680e-25"
"2.239e+02,3.537e-25"
"2.239e+02,3.402e-25"
"2.239e+02,3.274e-25"
"2.239e+02,3.154e-25"
"2.240e+02,3.040e-25"
"2.240e+02,2.932e-25"
"2.240e+02,2.830e-25"
"2.240e+02,2.733e-25"
"2.240e+02,2.641e-25"
"2.241e+02,2.554e-25"
"2.241e+02,2.471e-25"
"2.241e+02,2.391e-25"
"2.241e+02,2.316e-25"
"2.241e+02,2.244e-25"
"2.242e+02,2.176e-25"
"2.242e+02,2.111e-25"
"2.242e+02,2.048e-25"
"2.242e+02,1.988e-25"
"2.242e+02,1.931e-25"
"2.243e+02,1.877e-25"
"2.243e+02,1.824e-25"
"2.243e+02,1.774e-25"
"2.243e+02,1.726e-25"
"2.243e+02,1.680e-25"
"2.244e+02,1.635e-25"
"2.244e+02,1.593e-25"
"2.244e+02,1.552e-25"
"2.244e+02,1.512e-25"
"2.244e+02,1.474e-25"
"2.245e+02,1.438e-25"
"2.245e+02,1.402e-25"
"2.245e+02,1.369e-25"
"2.245e+02,1.336e-25"
"2.245e+02,1.304e-25"
"2.246e+02,1.274e-25"
"2.246e+02,1.245e-25"
"2.246e+02,1.216e-25"
"2.246e+02,1.189e-25"
"2.246e+02,1.162e-25"
"2.247e+02,1.137e-25"
"2.247e+02,1.112e-25"
"2.247e+02,1.088e-25"
"2.247e+02,1.065e-25"
"2.247e+02,1.042e-25"
"2.248e+02,1.021e-25"
"2.248e+02,9.996e-26"
"2.248e+02,9.792e-26"
"2.248e+02,9.594e-26"
"2.248e+02,9.402e-26"
"2.249e+02,9.215e-26"
"2.249e+02,9.034e-26"
"2.249e+02,8.859e-26"
"2.249e+02,8.688e-26"
"2.249e+02,8.523e-26"
"2.250e+02,8.362e-26"
"2.250e+02,8.205e-26"
"2.250e+02,8.053e-26"
"2.250e+02,7.905e-26"
"2.250e+02,7.762e-26"
"2.251e+02,7.622e-26"
"2.251e+02,7.486e-26"
"2.251e+02,7.353e-26"
"2.251e+02,7.224e-26"
"2.251e+02,7.098e-26"
"2.252e+02,6.976e-26"
"2.252e+02,6.857e-26"
"2.252e+02,6.740e-26"
"2.252e+02,6.627e-26"
"2.252e+02,6.517e-26"
"2.253e+02,6.409e-26"
"2.253e+02,6.304e-26"
"2.253e+02,6.201e-26"
"2.253e+02,6.101e-26"
"2.253e+02,6.004e-26"
"2.254e+02,5.908e-26"
"2.254e+02,5.815e-26"
"2.254e+02,5.724e-26"
"2.254e+02,5.636e-26"
"2.254e+02,5.549e-26"
"2.255e+02,5.464e-26"
"2.255e+02,5.382e-26"
"2.255e+02,5.301e-26"
"2.255e+02,5.222e-26"
"2.255e+02,5.144e-26"
"2.256e+02,5.069e-26"
"2.256e+02,4.995e-26"
"2.256e+02,4.922e-26"
"2.256e+02,4.852e-26"
"2.256e+02,4.782e-26"
"2.257e+02,4.714e-26"
"2.257e+02,4.648e-26"
"2.257e+02,4.583e-26"
"2.257e+02,4.519e-26"
"2.257e+02,4.457e-26"
"2.258e+02,4.396e-26"
"2.258e+02,4.336e-26"
"2.258e+02,4.278e-26"
"2.258e+02,4.220e-26"
"2.258e+02,4.164e-26"
"2.259e+02,4.109e-26"
"2.259e+02,4.055e-26"
"2.259e+02,4.002e-26"
"2.259e+02,3.950e-26"
"2.259e+02,3.899e-26"
"2.260e+02,3.849e-26"
"2.260e+02,3.800e-26"
"2.260e+02,3.752e-26"
"2.260e+02,3.705e-26"
"2.260e+02,3.659e-26"
"2.261e+02,3.613e-26"
"2.261e+02,3.569e-26"
"2.261e+02,3.525e-26"
"2.261e+02,3.482e-26"
"2.261e+02,3.440e-26"
"2.262e+02,3.398e-26"
"2.262e+02,3.358e-26"
"2.262e+02,3.318e-26"
"2.262e+02,3.279e-26"
"2.262e+02,3.240e-26"
"2.263e+02,3.202e-26"
"2.263e+02,3.165e-26"
"2.263e+02,3.128e-26"
"2.263e+02,3.092e-26"
"2.263e+02,3.057e-26"
"2.264e+02,3.022e-26"
"2.264e+02,2.988e-26"
"2.264e+02,2.955e-26"
"2.264e+02,2.922e-26"
"2.264e+02,2.889e-26"
"2.265e+02,2.857e-26"
"2.265e+02,2.826e-26"
"2.265e+02,2.795e-26"
"2.265e+02,2.763e-26"
"2.265e+02,2.732e-26"
"2.266e+02,2.700e-26"
"2.266e+02,2.667e-26"
"2.266e+02,2.631e-26"
"2.266e+02,2.590e-26"
"2.266e+02,2.543e-26"
"2.267e+02,2.487e-26"
"2.267e+02,2.418e-26"
"2.267e+02,2.334e-26"
"2.267e+02,2.231e-26"
"2.267e+02,2.107e-26"
"2.268e+02,1.961e-26"
"2.268e+02,1.795e-26"
"2.268e+02,1.612e-26"
"2.268e+02,1.417e-26"
"2.268e+02,1.216e-26"
"2.269e+02,1.017e-26"
"2.269e+02,8.283e-27"
"2.269e+02,6.550e-27"
"2.269e+02,5.026e-27"
"2.269e+02,3.736e-27"
"2.270e+02,2.689e-27"
"2.270e+02,1.871e-27"
"2.270e+02,1.258e-27"
"2.270e+02,8.170e-28"
"2.270e+02,5.125e-28"
"2.271e+02,3.117e-28"
"2.271e+02,1.874e-28"
"2.271e+02,1.212e-28"
"2.271e+02,1.073e-28"
"2.271e+02,1.610e-28"
"2.272e+02,3.352e-28"
"2.272e+02,7.541e-28"
"2.272e+02,1.677e-27"
"2.272e+02,3.608e-27"
"2.272e+02,7.478e-27"
"2.273e+02,1.492e-26"
"2.273e+02,2.866e-26"
"2.273e+02,5.301e-26"
"2.273e+02,9.446e-26"
"2.273e+02,1.622e-25"
"2.274e+02,2.684e-25"
"2.274e+02,4.285e-25"
"2.274e+02,6.599e-25"
"2.274e+02,9.815e-25"
"2.274e+02,1.410e-24"
"2.275e+02,1.960e-24"
"2.275e+02,2.637e-24"
"2.275e+02,3.436e-24"
"2.275e+02,4.345e-24"
"2.275e+02,5.337e-24"
"2.276e+02,6.379e-24"
"2.276e+02,7.432e-24"
"2.276e+02,8.457e-24"
"2.276e+02,9.417e-24"
"2.276e+02,1.029e-23"
"2.277e+02,1.105e-23"
"2.277e+02,1.170e-23"
"2.277e+02,1.224e-23"
"2.277e+02,1.269e-23"
"2.277e+02,1.305e-23"
"2.278e+02,1.334e-23"
"2.278e+02,1.359e-23"
"2.278e+02,1.380e-23"
"2.278e+02,1.399e-23"
"2.278e+02,1.417e-23"
"2.279e+02,1.433e-23"
"2.279e+02,1.450e-23"
"2.279e+02,1.466e-23"
"2.279e+02,1.482e-23"
"2.279e+02,1.499e-23"
"2.280e+02,1.516e-23"
"2.280e+02,1.533e-23"
"2.280e+02,1.550e-23"
"2.280e+02,1.568e-23"
"2.280e+02,1.586e-23"
"2.281e+02,1.604e-23"
"2.281e+02,1.622e-23"
"2.281e+02,1.641e-23"
"2.281e+02,1.660e-23"
"2.281e+02,1.680e-23"
"2.282e+02,1.700e-23"
"2.282e+02,1.720e-23"
"2.282e+02,1.740e-23"
"2.282e+02,1.761e-23"
"2.282e+02,1.783e-23"
"2.283e+02,1.804e-23"
"2.283e+02,1.827e-23"
"2.283e+02,1.849e-23"
"2.283e+02,1.872e-23"
"2.283e+02,1.895e-23"
"2.284e+02,1.919e-23"
"2.284e+02,1.944e-23"
"2.284e+02,1.968e-23"
"2.284e+02,1.994e-23"
"2.284e+02,2.019e-23"
"2.285e+02,2.045e-23"
"2.285e+02,2.072e-23"
"2.285e+02,2.099e-23"
"2.285e+02,2.127e-23"
"2.285e+02,2.156e-23"
"2.286e+02,2.184e-23"
"2.286e+02,2.214e-23"
"2.286e+02,2.244e-23"
"2.286e+02,2.275e-23"
"2.286e+02,2.306e-23"
"2.287e+02,2.338e-23"
"2.287e+02,2.371e-23"
"2.287e+02,2.404e-23"
"2.287e+02,2.438e-23"
"2.287e+02,2.473e-23"
"2.288e+02,2.509e-23"
"2.288e+02,2.545e-23"
"2.288e+02,2.582e-23"
"2.288e+02,2.620e-23"
"2.288e+02,2.659e-23"
"2.289e+02,2.699e-23"
"2.289e+02,2.739e-23"
"2.289e+02,2.781e-23"
"2.289e+02,2.823e-23"
"2.289e+02,2.867e-23"
"2.290e+02,2.911e-23"
"2.290e+02,2.956e-23"
"2.290e+02,3.003e-23"
"2.290e+02,3.051e-23"
"2.290e+02,3.099e-23"
"2.291e+02,3.149e-23"
"2.291e+02,3.201e-23"
"2.291e+02,3.253e-23"
"2.291e+02,3.307e-23"
"2.291e+02,3.362e-23"
"2.292e+02,3.419e-23"
"2.292e+02,3.476e-23"
"2.292e+02,3.536e-23"
"2.292e+02,3.597e-23"
"2.292e+02,3.659e-23"
"2.293e+02,3.724e-23"
"2.293e+02,3.790e-23"
"2.293e+02,3.857e-23"
"2.293e+02,3.927e-23"
"2.293e+02,3.998e-23"
"2.294e+02,4.072e-23"
"2.294e+02,4.147e-23"
"2.294e+02,4.225e-23"
"2.294e+02,4.304e-23"
"2.294e+02,4.386e-23"
"2.295e+02,4.471e-23"
"2.295e+02,4.558e-23"
"2.295e+02,4.647e-23"
"2.295e+02,4.739e-23"
"2.295e+02,4.834e-23"
"2.296e+02,4.932e-23"
"2.296e+02,5.033e-23"
"2.296e+02,5.137e-23"
"2.296e+02,5.244e-23"
"2.296e+02,5.354e-23"
"2.297e+02,5.468e-23"
"2.297e+02,5.586e-23"
"2.297e+02,5.708e-23"
"2.297e+02,5.834e-23"
"2.297e+02,5.964e-23"
"2.298e+02,6.098e-23"
"2.298e+02,6.237e-23"
"2.298e+02,6.380e-23"
"2.298e+02,6.529e-23"
"2.298e+02,6.683e-23"
"2.299e+02,6.843e-23"
"2.299e+02,7.008e-23"
"2.299e+02,7.179e-23"
"2.299e+02,7.357e-23"
"2.299e+02,7.542e-23"
"2.300e+02,7.733e-23"
"2.300e+02,7.932e-23"
"2.300e+02,8.139e-23"
"2.300e+02,8.354e-23"
"2.300e+02,8.578e-23"
"2.301e+02,8.811e-23"
"2.301e+02,9.053e-23"
"2.301e+02,9.306e-23"
"2.301e+02,9.569e-23"
"2.301e+02,9.844e-23"
"2.302e+02,1.013e-22"
"2.302e+02,1.043e-22"
"2.302e+02,1.074e-22"
"2.302e+02,1.107e-22"
"2.302e+02,1.141e-22"
"2.303e+02,1.177e-22"
"2.303e+02,1.215e-22"
"2.303e+02,1.255e-22"
"2.303e+02,1.296e-22"
"2.303e+02,1.340e-22"
"2.304e+02,1.385e-22"
"2.304e+02,1.434e-22"
"2.304e+02,1.484e-22"
"2.304e+02,1.538e-22"
"2.304e+02,1.595e-22"
"2.305e+02,1.654e-22"
"2.305e+02,1.718e-22"
"2.305e+02,1.784e-22"
"2.305e+02,1.855e-22"
"2.305e+02,1.931e-22"
"2.306e+02,2.011e-22"
"2.306e+02,2.096e-22"
"2.306e+02,2.187e-22"
"2.306e+02,2.283e-22"
"2.306e+02,2.387e-22"
"2.307e+02,2.498e-22"
"2.307e+02,2.616e-22"
"2.307e+02,2.744e-22"
"2.307e+02,2.881e-22"
"2.307e+02,3.029e-22"
"2.308e+02,3.189e-22"
"2.308e+02,3.362e-22"
"2.308e+02,3.550e-22"
"2.308e+02,3.754e-22"
"2.308e+02,3.976e-22"
"2.309e+02,4.220e-22"
"2.309e+02,4.487e-22"
"2.309e+02,4.781e-22"
"2.309e+02,5.106e-22"
"2.309e+02,5.466e-22"
"2.310e+02,5.866e-22"
"2.310e+02,6.314e-22"
"2.310e+02,6.817e-22"
"2.310e+02,7.386e-22"
"2.310e+02,8.032e-22"
"2.311e+02,8.772e-22"
"2.311e+02,9.626e-22"
"2.311e+02,1.062e-21"
"2.311e+02,1.178e-21"
"2.311e+02,1.317e-21"
"2.312e+02,1.482e-21"
"2.312e+02,1.683e-21"
"2.312e+02,1.929e-21"
"2.312e+02,2.232e-21"
"2.312e+02,2.609e-21"
"2.313e+02,3.079e-21"
"2.313e+02,3.665e-21"
"2.313e+02,4.391e-21"
"2.313e+02,5.282e-21"
"2.313e+02,6.360e-21"
"2.314e+02,7.637e-21"
"2.314e+02,9.116e-21"
"2.314e+02,1.078e-20"
"2.314e+02,1.259e-20"
"2.314e+02,1.447e-20"
"2.315e+02,1.635e-20"
"2.315e+02,1.811e-20"
"2.315e+02,1.963e-20"
"2.315e+02,2.082e-20"
"2.315e+02,2.157e-20"
"2.316e+02,2.183e-20"
"2.316e+02,2.157e-20"
"2.316e+02,2.082e-20"
"2.316e+02,1.963e-20"
"2.316e+02,1.811e-20"
"2.317e+02,1.635e-20"
"2.317e+02,1.447e-20"
"2.317e+02,1.259e-20"
"2.317e+02,1.078e-20"
"2.317e+02,9.116e-21"
"2.318e+02,7.637e-21"
"2.318e+02,6.360e-21"
"2.318e+02,5.282e-21"
"2.318e+02,4.391e-21"
"2.318e+02,3.665e-21"
"2.319e+02,3.079e-21"
"2.319e+02,2.609e-21"
"2.319e+02,2.232e-21"
"2.319e+02,1.929e-21"
"2.319e+02,1.683e-21"
"2.320e+02,1.482e-21"
"2.320e+02,1.317e-21"
"2.320e+02,1.178e-21"
"2.320e+02,1.062e-21"
"2.320e+02,9.626e-22"
"2.321e+02,8.772e-22"
"2.321e+02,8.032e-22"
"2.321e+02,7.386e-22"
"2.321e+02,6.817e-22"
"2.321e+02,6.314e-22"
"2.322e+02,5.866e-22"
"2.322e+02,5.466e-22"
"2.322e+02,5.106e-22"
"2.322e+02,4.781e-22"
"2.322e+02,4.487e-22"
"2.323e+02,4.220e-22"
"2.323e+02,3.976e-22"
"2.323e+02,3.754e-22"
"2.323e+02,3.550e-22"
"2.323e+02,3.362e-22"
"2.324e+02,3.189e-22"
"2.324e+02,3.029e-22"
"2.324e+02,2.881e-22"
"2.324e+02,2.744e-22"
"2.324e+02,2.616e-22"
"2.325e+02,2.498e-22"
"2.325e+02,2.387e-22"
"2.325e+02,2.283e-22"
"2.325e+02,2.187e-22"
"2.325e+02,2.096e-22"
"2.326e+02,2.011e-22"
"2.326e+02,1.931e-22"
"2.326e+02,1.855e-22"
"2.326e+02,1.784e-22"
"2.326e+02,1.718e-22"
"2.327e+02,1.654e-22"
"2.327e+02,1.595e-22"
"2.327e+02,1.538e-22"
"2.327e+02,1.484e-22"
"2.327e+02,1.434e-22"
"2.328e+02,1.385e-22"
"2.328e+02,1.340e-22"
"2.328e+02,1.296e-22"
"2.328e+02,1.255e-22"
"2.328e+02,1.215e-22"
"2.329e+02,1.177e-22"
